,ad_creative_body,count
1969,"In order to win, we’ve executed targeted strategies and held ourselves to ambitious goals from day one. We can’t let ourselves become complacent in the final steps. 

Today our goal for Oregon is $25,000 raised on Facebook and Instagram. Will you chip in a few bucks to help us reach today’s goal? Every dollar you give goes to supporting Joe, Kamala, and Democrats down the ballot.",13
1970,"""We are in Donald Trump's America and it doesn't look very safe."" - Eric",13
1971,"For once, President Trump is correct: As president, I will listen to scientists, including Dr. Fauci. 

It’s what any decent president would do. But while President Trump and the Republicans have ignored the experts time and time again, millions of Americans have been affected by the coronavirus. 

We can still change course and get this virus under control, and it starts with ousting Trump and the GOP. Please, donate whatever you can right now to help push us across the finish line in the critical final days of this race.",13
1972,Arizona —  Our next Vice President Kamala Harris wants you to vote early!,13
1973,"""America has an obligation to uphold our promises to farmers and producers — but from illegally granted small refinery waivers to ill-advised trade wars, Donald Trump has launched a full-on assault on the ethanol industry.""

 - Joe Biden, September 15th",13
1974,"Hey, it’s Whoopi Goldberg, Guinan from Star Trek: Next Generation. 19 actors from six decades of Star Trek are coming together for a grassroots fundraiser on October 13th. I won’t be able to be there, but I want to make sure that you are. Will you join the fun? 

Chip in any amount to join us and support Joe, Kamala, and Democrats across the country. Thank you!",13
1975,"We are in a battle for the soul of this nation. But together, it's a battle we can win. 

Join Asian Americans and Pacific Islanders for Biden this Wednesday, October 21 at 7:00PM ET / 4:00PM PT for our National AAPIs Assemble! Program and Phone Bank. 

Register here: joe.link/aapicall",13
1976,"Growing up in Scranton, I learned the importance of hard work, treating others with dignity and respect, and leaving no one behind. Those values have guided my entire life — and they're the values I'll bring back to the White House.",13
1977,"Make a plan to vote early — it only takes a few minutes! Visit makeaplan.com to learn more about your options for voting, and find out how and where you can vote this year.",13
1978,“There's a lot at stake...From the dealing with the effects from the pandemic to acknowledging climate change.... I’m so excited to cast my ballot for Joe Biden and Kamala Harris.” -Lexi,13
1979,"Donald Trump completely lacks compassion and empathy. Calling people protesting for their human rights in Minneapolis “thugs” or saying there were “very fine people on both sides” in Charlottesville is beyond the pale. 

Unlike Trump, I believe in compassion and in healing: I know we can get to an America that is less divided, more united than ever. 

When I am president, I’m going to make it my top priority to make sure that all Americans — regardless of race, gender, sexual orientation, or disability — know they belong and can access every opportunity this country has to offer. If you support that vision, can you add your name right now?",13
1980,“Joe Biden and Kamala Harris have heard our pleas and cries for justice and incorporated it into their Build Back Better plan.” -Angelica,13
1981,"""Joe Biden escuchará a los expertos para que podamos reiniciar de manera segura la economía de Texas.""",13
1982,"“We deserve leaders who are going to put us first... That’s why I’m voting, I'm voting early and I'm voting for Joe Biden.” -January",13
1983,Floridians are voting in record numbers. Make sure you vote early! Find your local ballot box and cast your ballot today!,13
1984,"Every day Trump wastes by not acting on COVID, he squanders the sacrifices of the American people and sets our recovery back.",13
1985,"""Do I think people are safer in Donald Trump's America? We are in Donald Trump's America."" - Eric",13
1986,“My plan will make a historic procurement effort and reshore critical supply chains. Iron Rangers and other American workers will mine and manufacture the materials — including steel — to power that effort.”,13
1987,"""Joe Biden will listen. He's done it for forty-plus years."" - Eric",13
1988,Joe Biden is running for president to rebuild our nation in a way that finally brings everyone along.,13
1989,Senator Kamala Harris is asking YOU to vote early by mail or in-person starting Oct. 20! Be one of the first people to vote for Joe Biden & Kamala Harris: visit iwillvote.com/wi today.,13
1990,Joe Biden will meet the moment and be a president who helps small businesses not just survive -- but thrive.,13
1991,"Hey Wisconsin! Senator Tammy Baldwin here. I just voted early and want you to make a plan to vote early too. It’s easy and convenient, so make a plan to vote that works around your schedule. This election is the most important of our lifetimes, so don’t sit it out!

Check iwillvote.com/WI to learn where and how you can vote early.  If you have any questions, please call 608-336-3232.",13
